image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
0000276_01001_d_0000512,42,<50,1000,22,23,23,23,0,0,28,0,43,0,30,16,12,7,0,0
0000276_01201_d_0000513,29,<50,633,11,12,13,13,1,0,20,0,32,0,20,5,9,7,0,0
0000276_01401_d_0000514,25,<50,721,11,12,12,12,0,0,14,0,25,0,18,6,5,4,2,2
0000276_01801_d_0000516,21,<50,1000,11,11,12,12,1,0,11,0,26,0,19,9,1,1,1,1
0000276_02001_d_0000517,15,<50,697,9,10,10,10,0,0,15,0,25,0,15,10,0,0,0,0
0000276_02201_d_0000518,41,<50,950,19,20,21,22,2,0,29,0,43,0,29,13,11,6,1,1
0000276_02401_d_0000519,48,<50,1000,18,21,21,21,0,0,20,0,41,0,40,16,7,4,1,1
0000276_02601_d_0000520,32,<50,1000,18,19,19,19,0,0,20,0,46,0,26,15,6,4,0,0
0000276_02801_d_0000521,37,<50,1000,18,18,18,18,0,0,29,0,55,0,32,14,3,2,2,2
0000276_03001_d_0000522,38,<50,1000,17,19,21,21,2,0,25,0,55,0,30,12,8,7,0,0
0000276_03201_d_0000523,60,50-100,1000,14,15,15,15,0,0,26,0,47,0,54,10,6,5,0,0
0000276_03401_d_0000524,61,50-100,1000,25,28,28,28,0,0,27,0,63,0,54,22,6,6,1,0
0000276_03601_d_0000525,46,<50,1000,27,31,33,33,2,0,45,0,90,0,35,21,11,10,0,0
0000276_03801_d_0000526,64,50-100,1000,30,35,37,37,2,0,38,0,73,0,42,18,21,16,1,1
0000276_04001_d_0000527,54,50-100,1000,14,17,20,22,5,0,23,0,64,0,40,12,13,5,1,0
0000276_04201_d_0000528,59,50-100,773,45,49,49,49,0,0,57,0,90,0,26,17,28,27,5,5
0000276_04401_d_0000529,40,<50,448,40,40,40,40,0,0,42,0,50,0,5,5,29,29,6,6
0000276_04601_d_0000530,10,<50,185,7,7,7,7,0,0,7,0,14,0,8,5,1,1,1,1
0000276_04801_d_0000531,10,<50,182,9,9,9,9,0,0,9,0,16,0,6,6,3,2,1,1
0000276_05001_d_0000532,7,<50,380,7,7,7,7,0,0,8,0,11,0,5,5,2,2,0,0
0000276_05201_d_0000533,6,<50,119,6,6,6,6,0,0,7,0,10,0,3,3,2,2,1,1
0000276_05601_d_0000535,10,<50,340,4,4,4,4,0,0,5,0,10,0,10,4,0,0,0,0
0000276_05801_d_0000536,7,<50,290,3,3,3,3,0,0,5,0,11,0,7,3,0,0,0,0
0000276_06001_d_0000537,14,<50,190,6,6,6,6,0,0,6,0,15,0,12,4,2,2,0,0
0000277_00001_d_0000539,85,50-100,1000,39,40,44,45,5,0,76,0,221,0,65,26,19,13,1,1
0000277_00201_d_0000540,83,50-100,1000,42,48,49,50,2,0,77,0,150,0,51,19,30,28,2,1
