image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
0000301_00201_d_0000157,90,50-100,1000,39,45,45,47,2,0,55,0,101,0,52,14,33,26,5,5
0000301_01001_d_0000161,64,50-100,1000,21,25,28,30,5,0,31,0,70,0,48,12,14,11,2,2
0000301_01201_d_0000162,61,50-100,1000,34,37,38,38,1,0,49,0,110,0,40,18,18,16,3,3
0000303_03401_d_0000200,82,50-100,1000,33,36,38,44,8,0,59,0,118,0,64,21,18,15,0,0
0000308_04401_d_0000327,98,50-100,1000,50,60,61,67,7,0,82,0,141,0,68,34,27,23,3,3
0000312_00001_d_0000414,112,100-150,1000,68,75,83,86,11,0,89,0,146,0,59,27,51,46,2,2
0000312_00201_d_0000415,108,100-150,1000,66,76,80,83,7,0,99,0,160,0,56,28,44,41,8,7
0000312_00601_d_0000417,59,50-100,1000,35,41,43,44,3,0,46,0,71,0,30,14,24,22,5,5
0000312_01001_d_0000419,80,50-100,1000,49,53,55,55,2,1,64,0,102,0,42,18,28,25,10,10
0000312_01201_d_0000420,82,50-100,1000,48,58,60,61,3,0,73,0,116,0,44,22,30,28,8,8
0000312_02201_d_0000425,78,50-100,1000,51,58,59,59,1,0,68,0,121,0,41,23,36,34,1,1
0000312_02401_d_0000426,80,50-100,1000,56,61,61,62,1,0,60,0,85,0,42,25,33,31,5,5
