image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
0000271_04401_d_0000394,86,50-100,264,72,80,80,80,0,0,69,0,84,0,60,54,24,24,2,2
0000271_04801_d_0000396,50,50-100,291,43,44,44,44,0,0,43,0,52,0,33,27,17,17,0,0
0000271_05001_d_0000397,90,50-100,323,67,83,83,83,0,0,60,0,74,0,78,71,11,11,1,1
0000271_05201_d_0000398,70,50-100,296,64,68,68,68,0,0,72,0,85,0,44,42,24,24,2,2
0000271_05401_d_0000399,71,50-100,236,60,67,67,67,0,0,58,0,74,0,50,47,17,16,4,4
0000271_05601_d_0000400,86,50-100,299,80,82,82,82,0,0,79,0,94,0,67,63,17,17,2,2
0000271_05801_d_0000401,104,100-150,361,90,99,99,99,0,0,99,0,123,0,64,61,36,34,4,4
0000271_06001_d_0000402,158,150-300,355,100,142,143,143,1,0,127,0,146,0,106,90,46,46,6,6
0000271_06201_d_0000403,142,100-150,365,99,133,134,134,1,0,129,0,148,0,87,79,53,52,2,2
0000271_06401_d_0000404,128,100-150,338,97,118,118,118,0,0,109,0,127,0,74,68,51,47,3,3
0000271_06601_d_0000405,105,100-150,307,93,103,103,103,0,0,104,0,128,0,42,40,59,59,4,4
0000271_06801_d_0000406,95,50-100,279,80,87,87,87,0,0,91,0,108,0,45,38,46,45,4,4
0000271_07001_d_0000407,58,50-100,264,53,56,56,56,0,0,55,0,64,0,42,40,11,11,5,5
0000271_07201_d_0000408,25,<50,187,23,23,23,23,0,0,20,0,30,0,22,20,2,2,1,1
0000271_07401_d_0000409,42,<50,188,39,40,40,40,0,0,34,0,39,0,17,15,22,22,3,3
0000273_05601_d_0000466,32,<50,342,30,32,32,32,0,0,37,0,48,0,7,7,23,23,2,2
0000276_00001_d_0000507,55,50-100,141,49,50,50,50,0,0,43,0,50,0,43,39,11,10,1,1
0000276_00401_d_0000509,62,50-100,190,47,49,49,49,0,0,38,0,55,0,50,37,12,12,0,0
0000276_00601_d_0000510,37,<50,188,32,32,32,32,0,0,27,0,40,0,28,23,8,8,1,1
0000276_01001_d_0000512,42,<50,236,37,39,39,39,0,0,33,0,44,0,30,28,12,11,0,0
0000276_01201_d_0000513,29,<50,215,25,26,26,26,0,0,29,0,39,0,20,17,9,9,0,0
0000276_01401_d_0000514,25,<50,154,19,20,20,20,0,0,17,0,21,0,18,13,5,5,2,2
0000276_01801_d_0000516,21,<50,238,17,17,17,17,0,0,14,0,20,0,19,15,1,1,1,1
0000276_02001_d_0000517,15,<50,216,14,14,14,14,0,0,13,0,16,0,15,14,0,0,0,0
0000276_02201_d_0000518,41,<50,220,35,37,37,37,0,0,27,0,38,0,29,25,11,11,1,1
0000276_02401_d_0000519,48,<50,252,35,36,36,36,0,0,27,0,39,0,40,29,7,6,1,1
0000276_02601_d_0000520,32,<50,286,30,31,31,31,0,0,30,0,39,0,26,26,6,5,0,0
0000276_02801_d_0000521,37,<50,285,31,33,33,33,0,0,34,0,43,0,32,28,3,3,2,2
0000276_03001_d_0000522,38,<50,326,35,35,35,35,0,0,35,0,54,0,30,27,8,8,0,0
0000276_03201_d_0000523,60,50-100,372,34,37,37,37,0,0,38,0,57,0,54,31,6,6,0,0
0000276_03401_d_0000524,61,50-100,369,46,50,50,50,0,0,44,0,63,0,54,43,6,6,1,1
0000276_03601_d_0000525,46,<50,327,40,41,41,41,0,0,49,0,69,0,35,31,11,10,0,0
0000276_03801_d_0000526,64,50-100,422,57,58,58,58,0,0,52,0,75,0,42,37,21,20,1,1
0000276_04001_d_0000527,54,50-100,337,40,42,44,44,2,0,47,0,62,0,40,33,13,9,1,0
0000276_04201_d_0000528,59,50-100,192,58,58,58,58,0,0,60,0,66,0,26,26,28,27,5,5
0000276_04401_d_0000529,40,<50,119,40,40,40,40,0,0,42,0,42,0,5,5,29,29,6,6
0000276_04601_d_0000530,10,<50,45,10,10,10,10,0,0,8,0,10,0,8,8,1,1,1,1
0000276_04801_d_0000531,10,<50,38,10,10,10,10,0,0,10,0,10,0,6,6,3,3,1,1
0000276_05001_d_0000532,7,<50,87,7,7,7,7,0,0,9,0,12,0,5,5,2,2,0,0
0000276_05201_d_0000533,6,<50,41,6,6,6,6,0,0,6,0,6,0,3,3,2,2,1,1
0000276_05601_d_0000535,10,<50,104,7,7,7,7,0,0,7,0,11,0,10,7,0,0,0,0
0000276_05801_d_0000536,7,<50,86,7,7,7,7,0,0,6,0,12,0,7,7,0,0,0,0
0000276_06001_d_0000537,14,<50,78,10,10,10,10,0,0,7,0,8,0,12,8,2,2,0,0
0000277_00001_d_0000539,85,50-100,580,63,66,67,67,1,0,101,0,178,0,65,46,19,19,1,1
0000277_00201_d_0000540,83,50-100,535,72,79,79,79,0,0,84,0,121,0,51,47,30,30,2,2
0000277_00401_d_0000541,117,100-150,482,76,89,95,95,6,0,65,0,106,0,93,68,24,21,0,0
0000277_01401_d_0000546,78,50-100,517,68,73,74,74,1,0,76,0,110,0,42,37,34,34,2,2
0000277_01601_d_0000547,78,50-100,440,67,69,69,69,0,0,68,0,99,0,45,36,32,32,1,1
0000277_01801_d_0000548,101,100-150,424,78,89,89,89,0,0,75,0,107,0,62,50,37,37,2,2
