image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
0000244_01000_d_0000003,122,100-150,1000,63,87,93,96,9,0,51,0,132,0,114,79,8,8,0,0
0000244_01500_d_0000004,96,50-100,1000,59,74,81,86,12,0,61,0,131,0,92,70,4,4,0,0
0000244_02000_d_0000005,129,100-150,1000,74,99,107,113,14,0,69,0,138,0,122,92,7,7,0,0
0000244_02500_d_0000006,113,100-150,1000,71,90,99,102,12,0,71,0,151,0,102,79,11,11,0,0
0000244_03000_d_0000007,44,<50,1000,35,38,40,41,3,0,30,0,74,0,39,33,5,5,0,0
0000244_03500_d_0000008,146,100-150,1000,62,93,104,112,19,0,58,0,144,0,129,80,17,13,0,0
0000244_04000_d_0000009,56,50-100,1000,35,44,49,49,5,1,80,0,183,0,41,33,13,9,2,2
0000244_04400_d_0000010,101,100-150,1000,67,89,93,95,6,0,78,0,143,0,78,68,22,21,1,0
0000244_04900_d_0000011,106,100-150,1000,84,101,103,104,3,0,96,0,164,0,73,68,33,33,0,0
0000244_05400_d_0000012,90,50-100,1000,69,81,84,85,4,0,72,0,140,0,78,69,12,12,0,0
0000244_05900_d_0000013,66,50-100,1000,48,56,59,59,3,0,45,0,91,0,65,55,1,1,0,0
0000244_06388_d_0000014,46,<50,1000,35,38,42,42,4,0,41,0,77,0,46,38,0,0,0,0
0000249_00001_d_0000001,80,50-100,1000,60,66,67,68,2,0,42,0,98,0,72,58,8,8,0,0
0000249_00235_d_0000002,85,50-100,1000,57,69,70,72,3,0,54,0,90,0,71,55,14,14,0,0
0000249_00603_d_0000003,48,<50,969,37,42,42,42,0,0,27,0,46,0,45,39,3,3,0,0
0000249_01100_d_0000004,27,<50,1000,26,27,27,27,0,0,27,0,56,0,23,23,4,4,0,0
0000249_01514_d_0000005,51,50-100,1000,45,47,49,49,2,0,46,0,79,0,36,32,15,15,0,0
0000249_01635_d_0000006,80,50-100,1000,49,55,57,62,7,0,41,0,78,0,71,46,9,9,0,0
0000249_02073_d_0000007,67,50-100,1000,47,55,56,56,1,0,35,0,70,0,61,49,6,6,0,0
0000249_02468_d_0000008,18,<50,1000,11,15,17,18,3,0,21,0,39,0,11,9,7,6,0,0
0000249_02900_d_0000009,101,100-150,1000,68,88,92,95,7,0,72,0,148,0,89,76,12,12,0,0
0000249_03400_d_0000010,92,50-100,1000,71,86,91,91,5,3,85,0,181,0,79,73,13,13,0,0
0000249_03900_d_0000011,85,50-100,1000,56,67,72,74,7,0,47,0,95,0,73,56,12,11,0,0
0000253_00001_d_0000001,106,100-150,1000,88,102,103,104,2,0,97,0,141,0,106,102,0,0,0,0
0000256_00715_d_0000019,90,50-100,1000,64,76,79,80,4,0,68,0,126,0,76,62,11,11,3,3
0000256_02173_d_0000030,47,<50,1000,35,37,42,43,6,1,27,0,62,0,28,22,16,12,3,3
0000263_02401_d_0000179,17,<50,210,16,17,17,17,0,0,15,0,21,0,6,6,6,6,5,5
0000269_00001_d_0000348,128,100-150,1000,71,83,88,90,7,2,77,0,135,0,106,62,21,20,1,1
0000269_00201_d_0000349,47,<50,1000,46,46,46,46,0,0,79,0,121,0,27,26,20,20,0,0
0000269_00601_d_0000351,93,50-100,1000,74,85,86,87,2,0,83,0,149,0,72,65,21,20,0,0
0000271_00001_d_0000374,58,50-100,1000,52,57,57,57,0,0,48,0,79,0,39,38,17,17,2,2
0000271_00201_d_0000375,75,50-100,1000,63,71,72,73,2,1,73,0,136,0,48,44,27,27,0,0
0000271_00401_d_0000376,25,<50,753,22,24,24,25,1,0,18,0,36,0,16,16,8,7,1,1
0000271_00601_d_0000377,79,50-100,1000,63,72,74,74,2,0,73,0,129,0,61,55,15,14,3,3
0000271_00801_d_0000378,63,50-100,1000,47,53,54,54,1,0,68,0,141,0,48,38,15,15,0,0
0000271_01201_d_0000379,59,50-100,1000,47,51,52,52,1,0,46,0,96,0,36,31,21,18,2,2
0000271_01401_d_0000380,55,50-100,1000,48,53,53,53,0,0,53,0,92,0,36,34,17,17,2,2
0000271_01601_d_0000381,48,<50,1000,42,45,45,45,0,0,38,0,61,0,34,32,13,12,1,1
0000271_02401_d_0000385,84,50-100,1000,52,64,69,71,7,2,40,0,95,0,58,39,25,24,1,1
0000271_02601_d_0000386,79,50-100,1000,59,69,73,74,5,0,62,0,111,0,51,43,23,21,5,5
0000271_03001_d_0000387,56,50-100,1000,46,52,55,55,3,0,54,0,86,0,44,40,10,10,2,2
0000271_03801_d_0000391,57,50-100,1000,51,53,54,54,1,0,49,0,89,0,41,37,16,16,0,0
0000271_04401_d_0000394,86,50-100,1000,62,77,82,83,6,0,64,0,110,0,60,53,24,23,2,1
0000271_04801_d_0000396,50,50-100,1000,44,48,50,50,2,0,44,0,74,0,33,31,17,17,0,0
0000271_05001_d_0000397,90,50-100,1000,58,73,78,81,8,0,55,0,112,0,78,63,11,9,1,1
