image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
9999938_00000_d_0000402,47,<50,1000,45,47,47,47,0,0,54,0,84,0,41,41,6,6,0,0
9999938_00000_d_0000403,27,<50,501,27,27,27,27,0,0,29,0,54,0,26,26,1,1,0,0
9999938_00000_d_0000404,43,<50,663,40,41,41,41,0,0,51,0,64,0,40,38,3,3,0,0
9999938_00000_d_0000405,23,<50,713,23,23,23,23,0,0,23,0,35,0,17,17,6,6,0,0
9999938_00000_d_0000406,15,<50,634,14,15,15,15,0,0,18,0,27,0,10,10,5,5,0,0
9999938_00000_d_0000407,28,<50,1000,26,27,27,27,0,0,26,0,48,0,25,24,3,3,0,0
9999938_00000_d_0000408,28,<50,902,26,27,27,27,0,0,27,0,44,0,17,17,11,10,0,0
9999938_00000_d_0000409,24,<50,813,21,22,22,24,2,0,27,0,44,0,18,17,6,5,0,0
9999938_00000_d_0000410,24,<50,487,22,22,22,22,0,0,22,0,40,0,12,12,12,10,0,0
9999938_00000_d_0000411,27,<50,663,25,26,26,26,0,0,25,0,38,0,21,20,6,6,0,0
9999938_00000_d_0000412,23,<50,390,21,23,23,23,0,0,25,0,38,0,12,12,11,11,0,0
9999938_00000_d_0000413,23,<50,899,23,23,23,23,0,0,26,0,36,0,21,21,2,2,0,0
