image,n_gt,bucket,area,size,max_iou_nbr,nbr_count,rank,m300,m1000
0000287_04601_d_0000780,88,50-100,342.0,small,0.2667,3,153,1,1
0000287_04801_d_0000781,53,50-100,1287.0,medium,0.0,1,20,1,1
0000287_04801_d_0000781,53,50-100,2310.0,medium,0.0,1,16,1,1
0000287_04801_d_0000781,53,50-100,2622.0,medium,0.0,1,12,1,1
0000287_04801_d_0000781,53,50-100,1953.0,medium,0.0057,4,24,1,1
0000287_04801_d_0000781,53,50-100,3264.0,medium,0.0398,4,2,1,1
0000287_04801_d_0000781,53,50-100,1914.0,medium,0.0,0,23,1,1
0000287_04801_d_0000781,53,50-100,3808.0,medium,0.1554,4,21,1,1
0000287_04801_d_0000781,53,50-100,3150.0,medium,0.1554,3,15,1,1
0000287_04801_d_0000781,53,50-100,3538.0,medium,0.0798,6,3,1,1
0000287_04801_d_0000781,53,50-100,15470.0,large,0.2137,8,25,1,1
0000287_04801_d_0000781,53,50-100,3306.0,medium,0.2137,3,8,1,1
0000287_04801_d_0000781,53,50-100,2772.0,medium,0.0245,2,10,1,1
0000287_04801_d_0000781,53,50-100,3534.0,medium,0.0,5,5,1,1
0000287_04801_d_0000781,53,50-100,2928.0,medium,0.0,3,11,1,1
0000287_04801_d_0000781,53,50-100,2964.0,medium,0.0762,10,13,1,1
0000287_04801_d_0000781,53,50-100,4884.0,medium,0.0158,13,19,1,1
0000287_04801_d_0000781,53,50-100,3795.0,medium,0.0774,15,1,1,1
0000287_04801_d_0000781,53,50-100,1260.0,medium,0.0762,1,34,1,1
0000287_04801_d_0000781,53,50-100,3234.0,medium,0.0,2,7,1,1
0000287_04801_d_0000781,53,50-100,3780.0,medium,0.1768,16,4,1,1
0000287_04801_d_0000781,53,50-100,3410.0,medium,0.1768,12,6,1,1
