image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
"273275,108b56000b706f71e",9,<50,762,8,8,9,9,1,1,9,0,20,0,5,4,4,4,0,0
"273275,108fa80006da5d0d9",5,<50,93,5,5,5,5,0,0,5,0,7,0,0,0,0,0,5,5
"273275,109b02000f637419e",15,<50,756,14,15,15,15,0,0,15,0,31,0,0,0,9,9,6,6
"273275,10a3fd000bd4ec4a4",16,<50,242,16,16,16,16,0,0,16,0,22,0,0,0,0,0,16,16
"273275,10a84c000e2225ea2",43,<50,554,39,43,43,43,0,0,26,0,46,0,1,1,14,14,28,28
"273275,10ae9b000921b9705",6,<50,763,6,6,6,6,0,0,15,0,29,0,0,0,0,0,6,6
"273275,10ba7f000a218d732",10,<50,336,10,10,10,10,0,0,10,0,13,0,0,0,0,0,10,10
"273275,10bb660004953ba37",17,<50,381,17,17,17,17,0,0,15,0,18,0,0,0,0,0,17,17
"273275,10c38a000f42d4441",39,<50,686,34,38,38,39,1,1,30,0,45,0,3,3,22,21,14,14
"273275,10c980000fee2dac9",8,<50,301,6,7,7,7,0,0,15,0,21,0,0,0,0,0,8,7
"273275,10ccb30005e9e6a21",7,<50,346,7,7,7,7,0,0,20,0,27,0,0,0,0,0,7,7
"273275,10cd9200055f04d4a",15,<50,1000,15,15,15,15,0,0,34,0,51,0,0,0,0,0,15,15
"273275,10d6ed0003569eea8",25,<50,528,23,24,25,25,1,0,33,0,41,0,0,0,10,9,15,15
"273275,10de80000ffc28dff",9,<50,299,9,9,9,9,0,0,6,0,17,0,0,0,0,0,9,9
"273275,10e882000db631cd7",5,<50,833,5,5,5,5,0,0,8,0,28,0,0,0,0,0,5,5
"273275,10ed90000ecd7b9a1",5,<50,104,5,5,5,5,0,0,8,0,11,0,0,0,0,0,5,5
"273275,10f147000e1fad25c",12,<50,589,10,11,11,11,0,0,18,0,41,0,0,0,0,0,12,11
"273275,10f19a000fa7ceeee",30,<50,522,27,28,28,28,0,0,49,0,58,0,0,0,7,7,23,21
"273275,10f7d300015fdc5eb",7,<50,278,7,7,7,7,0,0,14,0,17,0,0,0,0,0,7,7
"273275,11004c0008ca61fe9",6,<50,290,6,6,6,6,0,0,6,0,13,0,0,0,0,0,6,6
"273275,1102cb00042568c43",11,<50,199,11,11,11,11,0,0,16,0,19,0,0,0,0,0,11,11
"273275,110f62000e5414853",5,<50,197,5,5,5,5,0,0,3,0,7,0,1,1,0,0,4,4
"273275,110fd5000174bcd2e",58,50-100,1000,41,55,57,57,2,0,8,0,50,0,4,2,51,51,3,2
"273275,1110c700086950033",33,<50,861,28,30,32,32,2,0,21,0,36,0,1,1,19,16,13,13
"273275,111470006a465947",36,<50,1000,29,33,34,35,2,0,40,0,65,0,22,19,13,13,1,1
"273275,111df6000c9ce34b4",30,<50,660,27,28,28,28,0,0,21,0,34,0,26,25,4,3,0,0
"273275,1122960009535d9d5",25,<50,527,24,24,25,25,1,0,28,0,34,0,3,3,13,12,9,9
"273275,112e8a000e5d9d57b",45,<50,353,44,45,45,45,0,0,26,0,45,0,0,0,20,20,25,25
"273275,1131e60002091109c",11,<50,323,11,11,11,11,0,0,13,0,23,0,0,0,0,0,11,11
"273275,113a79000b59fc0eb",25,<50,519,25,25,25,25,0,0,28,0,32,0,0,0,0,0,25,25
"273275,11424600085313315",92,50-100,549,55,72,78,78,6,0,33,0,36,0,39,26,53,46,0,0
"273275,114db7000e6138bf6",12,<50,245,11,11,11,11,0,0,19,0,22,0,0,0,0,0,12,11
"273275,11682100012f7b062",11,<50,260,10,11,11,11,0,0,16,0,18,0,0,0,0,0,11,11
"273275,1182b1000969afa44",3,<50,143,3,3,3,3,0,0,5,0,5,0,0,0,0,0,3,3
"273275,11864a000ebfb6765",53,50-100,724,45,50,51,51,1,0,46,0,79,0,1,1,34,32,18,17
"273275,1194390006c4fba34",6,<50,226,6,6,6,6,0,0,7,0,9,0,0,0,0,0,6,6
"273275,119f2b000f410aac5",9,<50,305,9,9,9,9,0,0,8,0,16,0,2,2,3,3,4,4
"273275,11a18600021ae7880",14,<50,97,14,14,14,14,0,0,15,0,17,0,0,0,6,6,8,8
"273275,11b6ef000746eac3c",6,<50,570,6,6,6,6,0,0,15,0,21,0,0,0,0,0,6,6
"273275,11be88000ddf1cc10",6,<50,94,6,6,6,6,0,0,6,0,8,0,0,0,0,0,6,6
"273275,11c0bd000afcb7dbd",55,50-100,486,50,55,55,55,0,0,23,0,41,0,0,0,32,32,23,23
"273275,11c13a000e2210532",5,<50,289,5,5,5,5,0,0,5,0,9,0,0,0,0,0,5,5
"273275,11c38e00027a06ffb",10,<50,353,10,10,10,10,0,0,10,0,14,0,0,0,0,0,10,10
"273275,11c3b6000d7355ab5",8,<50,145,8,8,8,8,0,0,9,0,10,0,0,0,0,0,8,8
"273275,11c9600005e6b80e8",20,<50,498,19,20,20,20,0,0,19,0,25,0,0,0,17,17,3,3
"273275,11cebe0001d7ab9af",10,<50,512,10,10,10,10,0,0,12,0,23,0,0,0,0,0,10,10
"273275,11d7860003783efe5",7,<50,277,7,7,7,7,0,0,9,0,14,0,0,0,1,1,6,6
"273275,11da450003fa41287",33,<50,1000,27,29,31,33,4,1,36,0,54,0,0,0,7,7,26,22
"273275,11e1c80001f3978c1",20,<50,341,20,20,20,20,0,0,21,0,24,0,0,0,0,0,20,20
"273275,11e8c00066e473d7",9,<50,578,9,9,9,9,0,0,13,0,31,0,0,0,0,0,9,9
"273275,11e9ca00028ad5bcf",54,50-100,757,49,54,54,54,0,0,25,0,47,0,5,5,37,37,12,12
"273275,11ea1c00077dee797",11,<50,318,11,11,11,11,0,0,13,0,18,0,0,0,8,8,3,3
"273275,11f07100015256a16",17,<50,314,17,17,17,17,0,0,17,0,19,0,0,0,0,0,17,17
