image,n_gt,bucket,n_det_total,matched@100,matched@300,matched@600,matched@1000,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
"282555,462b70006275753c",44,<50,358,29,33,34,34,22,0,39,0,0,0,0,0,44,33
"282555,465d90003213b3f0",67,50-100,798,28,38,42,43,25,0,48,0,1,0,30,15,36,23
"282555,4660c000dd749c3f",43,<50,863,26,30,35,37,28,0,42,0,0,0,20,14,23,16
"282555,46dd00007886ba22",12,<50,456,7,8,9,9,11,0,23,0,0,0,4,3,8,5
"282555,4705c00036911a05",45,<50,217,38,39,39,39,4,0,19,0,45,39,0,0,0,0
"282555,47273000587b4297",7,<50,369,7,7,7,7,8,0,11,0,0,0,0,0,7,7
"282555,4772500026682130",43,<50,447,35,36,38,38,24,0,38,0,1,1,42,35,0,0
"282555,489a300046f1235e",18,<50,527,16,16,16,16,15,0,22,0,4,3,8,8,6,5
"282555,48a590005b8a1d2c",37,<50,635,25,28,28,29,24,0,39,0,0,0,16,13,21,15
"282555,48a9a000d647d63d",27,<50,678,17,21,22,22,30,0,47,0,3,0,8,7,16,14
"282555,48db70007fa56fa3",72,50-100,561,38,54,56,56,41,0,67,0,24,16,48,38,0,0
"282555,48e0a00068a56a8a",24,<50,349,22,23,23,23,16,0,30,0,0,0,20,19,4,4
"282555,48edf00098ad167d",8,<50,133,8,8,8,8,7,0,8,0,7,7,1,1,0,0
"282555,48fac00059219e76",26,<50,230,20,22,22,22,14,0,24,0,12,8,14,14,0,0
"282555,4905e000556f7dd4",6,<50,263,5,5,5,5,7,0,9,0,0,0,0,0,6,5
"282555,49bad000df7da6d0",23,<50,220,19,20,20,20,10,0,21,0,13,10,10,10,0,0
"282555,4a450002d6ab5e0",12,<50,640,10,11,11,11,11,0,27,0,1,1,11,10,0,0
"282555,4ab2e0003a768bcc",23,<50,556,22,23,23,23,23,0,43,0,0,0,8,8,15,15
"282555,4bd5e00041405c76",10,<50,334,8,8,8,8,10,0,27,0,0,0,0,0,10,8
"282555,4be6a0001c54e240",22,<50,555,18,20,20,20,17,0,31,0,0,0,5,5,17,15
"282555,4c31700009ddf8e9",42,<50,431,32,34,36,36,28,0,56,0,32,26,10,8,0,0
"282555,4c4d00001eda2f4d",7,<50,614,3,5,5,5,8,0,19,0,0,0,0,0,7,5
"282555,4c52b00089639325",4,<50,1000,3,3,3,4,2,0,6,0,0,0,0,0,4,3
"282555,4c54c000ffef4773",5,<50,524,5,5,5,5,8,0,18,0,0,0,0,0,5,5
"282555,4cace000533aebc9",3,<50,723,2,3,3,3,6,0,14,0,0,0,0,0,3,3
"282555,4cb150008f4854fe",4,<50,883,2,2,2,2,4,0,21,0,0,0,0,0,4,2
"282555,4cd8f0001a6bf61a",7,<50,1000,4,4,4,5,23,0,45,0,0,0,0,0,7,4
"282555,4d1430009d1c4174",14,<50,808,13,14,14,14,22,0,45,0,0,0,10,10,4,4
"282555,4d466000d0c85551",24,<50,566,19,19,20,20,19,0,27,0,10,6,8,7,6,6
"282555,4d660008ec1e274",60,50-100,727,39,50,54,56,27,0,48,0,19,14,33,29,8,7
"282555,4db64000dbe0c5d3",8,<50,185,5,5,5,5,0,0,6,0,8,5,0,0,0,0
"282555,4e0b4000f884558e",38,<50,396,5,13,13,13,4,0,25,0,23,9,15,4,0,0
"282555,4e4f8000a189c0a7",9,<50,351,8,8,8,8,9,0,13,0,0,0,9,8,0,0
"282555,4e65f000319f01be",53,50-100,451,44,47,47,47,22,0,40,0,42,38,10,9,1,0
"282555,4eb1b000e5bea914",24,<50,755,16,16,17,17,19,0,46,0,7,3,16,12,1,1
"282555,4f442000fc46026d",33,<50,913,13,18,21,22,29,0,57,0,2,1,15,5,16,12
"282555,4f4d500058fb5045",23,<50,941,12,16,18,18,20,0,41,0,0,0,9,5,14,11
"282555,5016f000ac0819e1",18,<50,931,11,12,15,15,27,0,46,0,0,0,1,1,17,11
"282555,501aa0007d50146c",14,<50,383,13,13,13,13,5,0,18,0,10,9,4,4,0,0
"282555,507600020cc000d",17,<50,25,4,4,4,4,3,0,3,0,0,0,0,0,17,4
"282555,5082a000146f9038",28,<50,732,16,21,23,23,16,0,26,0,0,0,15,12,13,9
"282555,513c1000910ee926",54,50-100,508,36,45,45,45,23,0,46,0,0,0,37,29,17,16
"282555,52362000387d8a78",14,<50,465,11,11,11,11,11,0,14,0,5,4,8,6,1,1
"282555,5291d000aaf5b55e",12,<50,829,9,9,11,11,6,0,20,0,1,0,11,9,0,0
"282555,52980000c372f39",39,<50,575,23,27,27,27,21,0,34,0,33,21,6,6,0,0
"282555,539ad000ed70faca",42,<50,804,31,35,38,40,22,0,39,0,0,0,0,0,42,35
"282555,55566000aa3c353b",27,<50,442,14,14,14,14,11,0,23,0,16,3,7,7,4,4
"282555,559360000ad1be74",10,<50,324,8,8,8,8,8,0,16,0,0,0,9,7,1,1
"282555,55abf000166b9e71",59,50-100,650,40,48,50,50,36,0,55,0,26,23,25,19,8,6
"282555,57422000eb2dfb5f",4,<50,296,4,4,4,4,4,0,6,0,0,0,4,4,0,0
"282555,575650005a82ad49",7,<50,324,0,2,2,2,2,0,9,0,6,2,0,0,1,0
"282555,580a900027ce6df2",8,<50,166,8,8,8,8,7,0,19,0,7,7,1,1,0,0
"282555,580e2000fe303722",26,<50,711,8,11,13,14,11,0,30,0,7,0,11,3,8,8
"282555,584a500023461bb5",25,<50,928,17,19,19,20,20,0,40,0,0,0,1,0,24,19
"282555,59289000545e597b",14,<50,345,7,9,9,9,20,0,45,0,0,0,13,8,1,1
"282555,59c6000d61ce161",10,<50,225,3,3,3,3,5,0,9,0,0,0,5,3,5,0
"282555,5a177000e2c66c8d",19,<50,691,12,14,16,16,13,0,22,0,0,0,5,2,14,12
"282555,5a22c00089945e1a",51,50-100,891,34,42,45,45,30,0,42,0,9,6,29,26,13,10
"282555,5cc4c000c084995f",58,50-100,913,36,41,45,47,33,0,54,0,0,0,38,28,20,13
"282555,5dc04000b953abbb",6,<50,443,3,4,4,4,9,0,16,0,0,0,4,4,2,0
"282555,5dda100022c334cb",49,<50,917,12,17,19,20,27,0,61,0,0,0,1,0,48,17
"282555,5e20f00028f5c0c2",23,<50,746,17,19,20,20,20,0,41,0,0,0,2,1,21,18
"282555,5e4340009c304c27",6,<50,351,2,4,4,4,6,0,7,0,0,0,6,4,0,0
"282555,6031c0004e50a8f2",16,<50,939,12,14,14,14,42,0,80,0,0,0,5,5,11,9
"282555,604ea0002447ab43",15,<50,871,14,14,14,14,11,0,27,0,0,0,0,0,15,14
"282555,6079b00042bca77b",6,<50,605,3,4,4,4,7,0,19,0,0,0,5,4,1,0
"282555,607ba00080b370e1",3,<50,268,2,2,2,2,4,0,5,0,0,0,0,0,3,2
"282555,60eca00009879871",55,50-100,921,23,33,39,40,26,0,57,0,5,0,31,20,19,13
"282555,620400001aaf6add",63,50-100,821,42,50,52,53,26,0,52,0,4,4,44,33,15,13
"282555,6263000034fad4e8",3,<50,268,2,2,2,2,2,0,2,0,0,0,0,0,3,2
"282555,626aa0007ffb32fc",23,<50,408,19,21,21,21,19,0,26,0,5,3,16,16,2,2
"282555,626df000ac7d9314",5,<50,658,3,3,3,3,5,0,10,0,0,0,2,1,3,2
"282555,628b30000e092a71",7,<50,628,3,3,5,5,13,0,25,0,0,0,5,3,2,0
"282555,628da000e668bd50",14,<50,805,8,10,11,11,13,0,27,0,0,0,0,0,14,10
"282555,62de8000ad0aa754",4,<50,432,4,4,4,4,6,0,10,0,0,0,1,1,3,3
"282555,62e7a000af01b4c6",4,<50,971,3,3,3,3,3,0,9,0,0,0,0,0,4,3
"282555,6317800007a40113",6,<50,472,6,6,6,6,9,0,28,0,0,0,0,0,6,6
"282555,6337600011885158",12,<50,234,3,5,5,5,10,0,14,0,0,0,0,0,12,5
"282555,6358e00086a79169",68,50-100,437,45,51,55,55,24,0,36,0,20,10,42,35,6,6
"282555,635f9000f8460835",34,<50,678,14,20,22,22,18,0,37,0,0,0,9,7,25,13
"282555,636f5000ac310e0c",46,<50,251,26,28,28,28,18,0,28,0,33,23,6,4,7,1
"282555,637de000dae5549b",30,<50,471,27,29,29,29,26,0,39,0,1,1,24,24,5,4
"282555,639f500010b700d8",43,<50,749,25,31,34,36,24,0,39,0,8,4,17,14,18,13
"282555,63d5e00077d27336",8,<50,478,7,7,7,7,15,0,23,0,0,0,1,1,7,6
"282555,642d20002e8c8fc5",20,<50,380,17,17,17,17,17,0,20,0,4,2,11,10,5,5
"282555,642ec0006f170153",20,<50,214,18,19,19,19,12,0,28,0,17,16,3,3,0,0
"282555,64385000ab013e1e",16,<50,262,13,13,13,13,13,0,19,0,5,3,11,10,0,0
"282555,64452000167d398f",3,<50,243,3,3,3,3,5,0,7,0,0,0,0,0,3,3
"282555,646380008114e02f",27,<50,749,17,22,24,24,17,0,33,0,1,1,1,1,25,20
"282555,646df000cfb6eb19",5,<50,192,5,5,5,5,6,0,16,0,0,0,0,0,5,5
"282555,64b7d000f92db3b6",27,<50,338,20,25,25,25,22,0,31,0,16,15,8,7,3,3
"282555,64cbb0003ace94b4",45,<50,778,34,41,44,44,26,0,49,0,1,1,31,27,13,13
"282555,657be00043889e79",13,<50,623,8,9,9,9,16,0,26,0,0,0,1,1,12,8
"282555,660900006f3a6a72",29,<50,501,18,19,22,22,14,0,26,0,0,0,18,9,11,10
"282555,6657600071d2de40",28,<50,507,26,26,26,26,23,0,29,0,3,2,17,17,8,7
"282555,665af0008dadf86b",66,50-100,974,35,39,45,50,29,0,49,0,26,5,27,23,13,11
"282555,66a600088d7527e",13,<50,217,10,10,10,10,10,0,12,0,2,1,7,5,4,4
"282555,67728000d433eaa6",14,<50,547,10,10,10,10,17,0,26,0,0,0,5,4,9,6
"282555,6778c000681622a3",28,<50,614,22,24,25,25,25,0,42,0,0,0,1,0,27,24
"282555,67c97000ed985bb3",25,<50,549,20,23,23,23,15,0,42,0,0,0,14,13,11,10
"282555,67ded000b43fb897",21,<50,344,18,20,20,20,15,0,29,0,8,8,9,8,4,4
"282555,683700004d1c34ac",12,<50,468,7,8,8,8,12,0,23,0,0,0,10,6,2,2
"282555,69179000c5608b15",16,<50,899,11,12,12,14,25,0,44,0,1,1,7,5,8,6
"282555,69326000a31c15e6",26,<50,539,22,22,22,22,26,0,44,0,8,7,18,15,0,0
"282555,694040009c16d98d",25,<50,488,17,18,19,19,22,0,34,0,0,0,9,4,16,14
"282555,6a5590005d46c93d",32,<50,414,9,14,21,21,2,0,28,0,0,0,10,5,22,9
"282555,6a61f0004b5f7e50",6,<50,271,5,6,6,6,8,0,13,0,0,0,0,0,6,6
"282555,6adc00009d4c3170",13,<50,643,7,7,7,7,16,0,32,0,0,0,0,0,13,7
"282555,6adfb0003f4ecddd",114,100-150,923,24,31,51,60,37,0,73,0,5,0,96,24,13,7
"282555,6b48000f5f30dc0",81,50-100,616,42,55,62,62,17,0,32,0,14,9,67,46,0,0
"282555,6bbe00000a7ab10a",14,<50,433,12,13,13,13,18,0,36,0,0,0,0,0,14,13
"282555,6c635000e751a106",5,<50,200,4,4,4,4,6,0,11,0,0,0,0,0,5,4
"282555,6cde1000377ed2f3",32,<50,350,25,28,28,28,21,0,37,0,4,2,26,24,2,2
"282555,6d06b0000c1b14e6",18,<50,581,10,12,14,14,14,0,23,0,0,0,1,1,17,11
"282555,6d7200027231ace",27,<50,352,23,25,25,25,19,0,30,0,0,0,27,25,0,0
"282555,6d9f200073d6c869",37,<50,717,15,22,25,25,33,0,52,0,0,0,0,0,37,22
"282555,6da1d00018a9b94d",10,<50,278,7,9,9,9,23,0,30,0,0,0,0,0,10,9
"282555,6de32000e3b5b4b3",21,<50,512,14,18,19,19,20,0,33,0,0,0,8,8,13,10
"282555,6de970001686663c",37,<50,681,24,26,28,31,30,0,51,0,13,8,20,14,4,4
"282555,6deed000bd4a4f8f",17,<50,642,8,9,11,12,17,0,35,0,0,0,3,2,14,7
"282555,6dfe0002eccf6cb",22,<50,414,15,15,16,16,17,0,31,0,2,0,15,10,5,5
"282555,6e28b000bd154857",52,50-100,621,33,40,42,42,25,0,44,0,0,0,0,0,52,40
"282555,6e67f0004ecbfe0d",6,<50,191,4,4,4,4,8,0,13,0,0,0,0,0,6,4
"282555,6e6c0001449c30b",13,<50,211,12,12,12,12,11,0,18,0,2,2,11,10,0,0
"282555,6e7a00002f849397",4,<50,381,3,3,3,3,4,0,7,0,1,1,2,1,1,1
"282555,6ed860007f7ecc0b",18,<50,335,14,16,16,16,24,0,34,0,0,0,0,0,18,16
"282555,7010200021a4b63c",16,<50,407,14,15,15,15,25,0,39,0,0,0,0,0,16,15
"282555,704990007cc004ee",61,50-100,617,45,50,54,54,36,0,51,0,3,1,47,38,11,11
"282555,715100051f7de22",51,50-100,551,36,41,41,41,23,0,40,0,0,0,16,11,35,30
"282555,71a7400072af641f",27,<50,463,7,13,13,13,35,0,58,0,0,0,16,11,11,2
"282555,71aa00006939713d",20,<50,540,14,17,17,17,21,0,33,0,0,0,0,0,20,17
"282555,7202a0009cdc5ea2",10,<50,276,3,5,5,5,7,0,12,0,0,0,6,4,4,1
"282555,723cf00061ed5a87",13,<50,667,5,7,8,8,26,0,38,0,0,0,0,0,13,7
"282555,727f6000219bf3ed",20,<50,364,17,18,18,18,23,0,26,0,0,0,0,0,20,18
"282555,7294e000bc16b525",10,<50,273,8,8,8,8,6,0,12,0,6,6,1,1,3,1
"282555,72a47000509ccf93",32,<50,592,22,26,28,28,15,0,33,0,1,1,29,24,2,1
"282555,7540300047623303",28,<50,340,15,20,21,21,27,0,29,0,1,1,0,0,27,19
"282555,754290002128db33",7,<50,229,7,7,7,7,8,0,9,0,0,0,3,3,4,4
"282555,75aa600001120af3",6,<50,246,6,6,6,6,5,0,13,0,0,0,0,0,6,6
"282555,75b5f000bc7f1872",9,<50,304,6,7,7,7,10,0,11,0,1,1,0,0,8,6
"282555,75ba7000dfe99989",12,<50,357,11,11,11,11,15,0,20,0,0,0,0,0,12,11
"282555,75c84000ac181bb4",13,<50,392,7,7,7,7,10,0,21,0,0,0,0,0,13,7
"282555,76690000c34450c6",63,50-100,547,44,51,56,56,39,0,64,0,7,5,32,25,24,21
"282555,76b830007a228543",11,<50,343,10,10,10,10,11,0,18,0,0,0,10,9,1,1
"282555,77301000d00e7a59",66,50-100,478,32,41,50,50,33,0,56,0,0,0,0,0,66,41
"282555,773c000dcc48c29",103,100-150,868,48,73,84,87,23,0,52,0,38,21,63,51,2,1
"282555,778ed0000bc480e4",13,<50,154,11,12,12,12,9,0,14,0,0,0,6,5,7,7
"282555,77e320002544f8fa",7,<50,74,7,7,7,7,6,0,12,0,0,0,1,1,6,6
"282555,78afd0000e8dfc96",3,<50,86,3,3,3,3,4,0,5,0,0,0,0,0,3,3
"282555,78fe0000830f6715",52,50-100,956,18,26,31,32,34,0,62,0,0,0,1,1,51,25
"282555,7983c000438780da",11,<50,264,9,9,9,9,11,0,20,0,0,0,7,5,4,4
"282555,79edc00091ed6749",7,<50,107,4,4,4,4,4,0,7,0,0,0,0,0,7,4
"282555,79ffd000abbe117d",6,<50,283,6,6,6,6,8,0,14,0,0,0,0,0,6,6
"282555,7a3580004aa614d9",10,<50,404,8,8,8,8,13,0,24,0,0,0,0,0,10,8
"282555,7acaa00056617ce9",7,<50,184,7,7,7,7,13,0,25,0,0,0,1,1,6,6
"282555,7d2d60008cfeffc1",17,<50,251,5,7,7,7,11,0,18,0,0,0,0,0,17,7
"282555,7d9880003eab890d",48,<50,628,33,41,42,42,24,0,48,0,0,0,15,13,33,28
"282555,7dbd9000540e3ce1",4,<50,138,4,4,4,4,6,0,9,0,0,0,0,0,4,4
"282555,7dd70000db023b34",7,<50,338,5,5,5,5,9,0,17,0,0,0,0,0,7,5
"282555,7e70d00078c18d91",30,<50,566,18,24,25,25,10,0,24,0,19,13,8,8,3,3
"282555,7ecb6000af133e83",4,<50,106,4,4,4,4,2,0,6,0,0,0,0,0,4,4
"282555,7f055000a8756d89",4,<50,77,4,4,4,4,7,0,10,0,0,0,0,0,4,4
"282555,7f090000dae48130",14,<50,828,14,14,14,14,22,0,43,0,0,0,9,9,5,5
"282555,7fc8f00010089c7d",9,<50,148,9,9,9,9,18,0,23,0,0,0,0,0,9,9
"282555,7fd01000b67c70ce",3,<50,162,2,2,2,2,2,0,9,0,0,0,0,0,3,2
"282555,80c23000ffd339c7",31,<50,930,15,19,21,25,21,0,52,0,0,0,26,14,5,5
"282555,8152a000b8d23a9c",7,<50,107,7,7,7,7,6,0,17,0,0,0,0,0,7,7
"282555,81f8f000b632ddd8",3,<50,156,2,2,2,2,7,0,12,0,0,0,0,0,3,2
"282555,82003000a2cae6f7",9,<50,215,7,7,7,7,4,0,9,0,0,0,4,4,5,3
"282555,82aad000320f17fa",68,50-100,902,53,62,65,65,40,0,64,0,0,0,54,48,14,14
"282555,83355000f629c5cd",18,<50,455,7,9,10,10,8,0,21,0,18,9,0,0,0,0
"282555,83eb5000e939e16e",10,<50,594,8,8,9,9,9,0,13,0,0,0,6,4,4,4
"282555,84c1b0005ece50ad",11,<50,593,11,11,11,11,10,0,22,0,0,0,11,11,0,0
"282555,868570001a49b442",19,<50,813,6,11,11,12,20,0,34,0,18,10,1,1,0,0
"282555,86a6700074f10ef6",92,50-100,838,18,31,35,36,39,0,68,0,28,9,29,13,35,9
"282555,86e2f0003471a1ac",20,<50,277,12,15,15,15,24,0,27,0,0,0,0,0,20,15
"282555,870b9000265ce1ba",4,<50,67,4,4,4,4,5,0,8,0,0,0,0,0,4,4
"282555,871b10003f7c9663",16,<50,341,1,3,4,4,10,0,24,0,0,0,2,1,14,2
"282555,883e3000069cb652",12,<50,410,10,11,11,11,11,0,15,0,0,0,2,2,10,9
"282555,884520009e63c389",14,<50,324,0,0,0,0,18,0,32,0,0,0,6,0,8,0
"282555,88a0c0009f74eaa6",11,<50,341,8,8,8,8,12,0,19,0,0,0,3,2,8,6
"282555,89f290006cd0ac28",21,<50,741,13,17,17,17,22,0,31,0,6,6,13,10,2,1
"282555,8a1f8000ff4fdb53",3,<50,106,1,1,1,1,3,0,4,0,0,0,1,1,2,0
"282555,8a2b8000da09f081",22,<50,563,16,18,18,18,13,0,22,0,1,0,15,13,6,5
"282555,8a7a20000b5794a2",35,<50,579,22,23,26,26,22,0,32,0,0,0,29,18,6,5
"282555,8a7d90000c252553",47,<50,579,30,36,37,37,15,0,54,0,14,7,33,29,0,0
"282555,8ad7400057869f05",34,<50,757,19,23,25,26,27,0,39,0,1,0,21,13,12,10
"282555,8bd75000c25570ff",36,<50,535,33,33,33,33,20,0,35,0,18,16,13,12,5,5
"282555,8c40b000a5e43e71",7,<50,384,5,5,5,5,6,0,6,0,0,0,0,0,7,5
"282555,8c5110001980e6c4",53,50-100,591,35,39,43,43,40,0,53,0,0,0,14,11,39,28
"282555,8cda20008fea812c",49,<50,489,24,29,29,29,21,0,37,0,0,0,5,2,44,27
"282555,8e47d0002cae3b7c",21,<50,499,18,18,18,18,20,0,35,0,0,0,17,14,4,4
"282555,8f2e8000d2aa4dc5",39,<50,745,14,18,19,19,12,0,34,0,30,10,8,7,1,1
"282555,8fb6e00087ebf5ed",3,<50,235,3,3,3,3,7,0,11,0,1,1,0,0,2,2
"282555,8fe5d00098e9f1ac",25,<50,594,18,18,19,19,23,0,41,0,1,1,9,3,15,14
"282555,8ff2e000ca372c0e",6,<50,256,4,4,4,4,6,0,13,0,2,1,4,3,0,0
"282555,901d40009081aba1",14,<50,521,9,9,9,9,15,0,25,0,1,1,1,0,12,8
"282555,90455000ffc1b2b2",23,<50,765,20,21,21,21,15,0,23,0,0,0,2,2,21,19
"282555,90770002126c017",84,50-100,736,40,51,56,57,18,0,34,0,7,2,77,49,0,0
"282555,907d500072760d0d",12,<50,469,8,10,10,10,11,0,18,0,0,0,4,3,8,7
"282555,90d460007aaff956",32,<50,897,16,18,19,19,32,0,55,0,0,0,4,0,28,18
"282555,91384000946b4f90",15,<50,347,11,11,11,11,13,0,16,0,0,0,0,0,15,11
"282555,91ac40005044cfa3",9,<50,96,9,9,9,9,9,0,9,0,0,0,0,0,9,9
"282555,91ae20000e8373f8",157,150-300,958,42,77,96,101,11,0,59,0,0,0,59,25,98,52
"282555,9242f0008e0fdc50",6,<50,172,6,6,6,6,5,0,9,0,0,0,0,0,6,6
"282555,925e9000b4555e95",5,<50,198,0,0,0,0,6,0,9,0,0,0,0,0,5,0
"282555,92a130008812e131",30,<50,132,28,28,28,28,30,0,36,0,0,0,0,0,30,28
"282555,92bde0005b166c93",15,<50,230,14,14,14,14,18,0,26,0,0,0,0,0,15,14
"282555,92e33000b85a1bfd",11,<50,188,11,11,11,11,15,0,24,0,0,0,6,6,5,5
"282555,935970001d433f8b",3,<50,120,3,3,3,3,5,0,11,0,0,0,0,0,3,3
"282555,93c930007964c455",4,<50,103,4,4,4,4,3,0,5,0,0,0,0,0,4,4
"282555,93e94000d770c4e9",5,<50,72,5,5,5,5,5,0,6,0,0,0,0,0,5,5
"282555,93ed60001a457292",5,<50,57,5,5,5,5,6,0,9,0,0,0,0,0,5,5
"282555,94587000eb3a0d88",5,<50,74,5,5,5,5,5,0,5,0,0,0,0,0,5,5
"282555,945a300023be52e1",26,<50,318,17,19,19,19,25,0,27,0,0,0,1,0,25,19
"282555,947f900056b15fde",9,<50,121,9,9,9,9,14,0,18,0,0,0,0,0,9,9
"282555,94da2000067ebdfe",4,<50,20,4,4,4,4,3,0,4,0,0,0,0,0,4,4
"282555,94f6f00079cb698e",26,<50,893,9,13,16,16,27,0,55,0,0,0,0,0,26,13
"282555,95abd0006a45f2ed",11,<50,290,8,8,8,8,7,0,12,0,0,0,0,0,11,8
"282555,95ad80006ade2de8",26,<50,340,13,16,16,16,26,0,37,0,0,0,2,0,24,16
"282555,95b1c0005a582224",7,<50,154,7,7,7,7,11,0,14,0,0,0,0,0,7,7
"282555,95c2000e5741df9",12,<50,498,10,10,10,10,9,0,12,0,1,0,9,8,2,2
"282555,9717b000027a06a1",19,<50,391,6,8,9,9,15,0,30,0,2,0,10,2,7,6
"282555,9791100041ef256f",8,<50,108,5,5,5,5,3,0,5,0,0,0,0,0,8,5
"282555,97a14000419de5f4",27,<50,205,13,13,13,13,10,0,19,0,0,0,0,0,27,13
"282555,97a8c000f95b6f19",119,100-150,670,41,50,55,57,20,0,32,0,0,0,81,26,38,24
"282555,97aaf00059764c10",44,<50,275,18,26,26,26,12,0,19,0,0,0,39,21,5,5
"282555,97ca000da5e47a0",61,50-100,634,38,44,47,47,22,0,43,0,47,31,14,13,0,0
"282555,97e17000f0ddc4d9",31,<50,655,28,29,29,29,20,0,28,0,1,1,14,14,16,14
"282555,97f3c0000c94ccf6",11,<50,179,7,8,8,8,10,0,12,0,0,0,0,0,11,8
"282555,982b2000cedee6f0",254,150-300,978,32,75,106,125,8,0,29,0,0,0,249,72,5,3
"282555,9849200013a73e5e",178,150-300,982,22,49,67,87,4,0,26,0,0,0,164,45,14,4
"282555,98809000a4360df5",26,<50,530,22,24,24,24,27,0,35,0,0,0,0,0,26,24
"282555,98cf6000a5582b85",50,50-100,855,16,27,34,38,12,0,37,0,0,0,0,0,50,27
"282555,99201000ebc9b70d",13,<50,443,10,11,11,11,16,0,31,0,0,0,0,0,13,11
"282555,9a12400080172b6f",3,<50,50,2,2,2,2,2,0,3,0,0,0,0,0,3,2
"282555,9a1db0003377b5a0",55,50-100,865,28,33,39,44,36,0,54,0,0,0,0,0,55,33
"282555,9a38e0009aca580e",12,<50,249,11,11,11,11,13,0,18,0,0,0,0,0,12,11
"282555,9a5f80008898d31a",7,<50,240,1,1,1,1,11,0,19,0,0,0,0,0,7,1
"282555,9a7d800057019f0d",6,<50,74,6,6,6,6,3,0,5,0,0,0,0,0,6,6
"282555,9b09a0000f552fbe",5,<50,166,4,4,4,4,5,0,5,0,0,0,0,0,5,4
"282555,9b25f000aad280e8",42,<50,330,31,37,37,37,36,0,45,0,0,0,0,0,42,37
"282555,9b7a10002b291eb0",105,100-150,705,32,48,56,58,7,0,34,0,0,0,93,38,12,10
"282555,9ba600005d92789a",9,<50,421,8,9,9,9,7,0,13,0,0,0,4,4,5,5
"282555,9c481000422b0032",22,<50,654,15,15,16,16,22,0,32,0,0,0,0,0,22,15
"282555,9c4c100073fe930a",8,<50,130,8,8,8,8,13,0,20,0,0,0,0,0,8,8
"282555,9cf8d000d4c002a3",69,50-100,446,43,46,48,48,40,0,59,0,0,0,9,5,60,41
"282555,9d10900059348614",9,<50,347,2,3,3,3,8,0,10,0,0,0,1,1,8,2
"282555,9d15e000ff7fd3b9",7,<50,303,7,7,7,7,9,0,14,0,0,0,0,0,7,7
"282555,9d34400012a359e8",31,<50,501,19,23,24,24,15,0,34,0,0,0,0,0,31,23
"282555,9db40000acfd87d0",5,<50,129,5,5,5,5,4,0,7,0,0,0,0,0,5,5
"282555,9dc3e000ea269393",6,<50,68,6,6,6,6,8,0,11,0,0,0,0,0,6,6
"282555,9e5c700015cb2b61",15,<50,715,4,7,8,8,10,0,23,0,0,0,0,0,15,7
"282555,9ee05000afbe25a6",24,<50,909,12,14,17,18,19,0,41,0,0,0,4,2,20,12
"282555,9f1b2000ffa1d35b",6,<50,415,2,3,3,3,6,0,9,0,0,0,3,1,3,2
"282555,9f74a00041e933bf",50,50-100,891,24,29,31,33,24,0,65,0,0,0,4,0,46,29
"282555,9fdee0007278354e",34,<50,981,9,12,14,14,32,0,50,0,0,0,3,1,31,11
"282555,9fe82000aaffecc5",19,<50,410,15,17,17,17,16,0,22,0,4,3,9,9,6,5
"282555,a06130004ec23311",9,<50,112,0,0,0,0,7,0,11,0,0,0,0,0,9,0
"282555,a112e0004493f166",39,<50,606,29,35,35,35,19,0,41,0,0,0,34,30,5,5
"282555,a1ff30007a80c609",27,<50,402,19,22,22,22,18,0,21,0,4,3,7,4,16,15
"282555,a3290009bf6eba3",16,<50,222,14,14,14,14,9,0,13,0,5,5,11,9,0,0
"282555,a3e20005ff7a263",4,<50,182,3,3,3,3,5,0,11,0,0,0,0,0,4,3
"282555,a4abf0008175ecc1",79,50-100,388,55,67,68,68,20,0,28,0,68,56,10,10,1,1
"282555,a4b1c000ab79c5b5",18,<50,185,4,4,4,4,16,0,17,0,0,0,6,4,12,0
"282555,a4cba0004a7f0dbf",41,<50,273,26,32,32,32,11,0,25,0,22,14,19,18,0,0
"282555,a4dad000bca2ef89",101,100-150,296,52,65,65,65,11,0,38,0,48,25,53,40,0,0
"282555,a4edc00001f2b144",15,<50,96,13,13,13,13,8,0,14,0,12,11,3,2,0,0
"282555,a5030000e907f066",23,<50,343,20,21,21,21,19,0,27,0,12,12,11,9,0,0
"282555,a526b000f1c2f233",26,<50,289,25,25,25,25,19,0,30,0,13,13,13,12,0,0
"282555,a66c00063e8deee",23,<50,574,17,18,19,19,16,0,31,0,0,0,9,6,14,12
"282555,a68f1000444aba36",110,100-150,703,60,83,90,90,26,0,53,0,61,45,49,38,0,0
"282555,a6926000836a6f77",15,<50,136,15,15,15,15,7,0,18,0,13,13,2,2,0,0
"282555,a6f5d0007c467c80",7,<50,251,6,6,6,6,6,0,6,0,0,0,1,1,6,5
"282555,a7338000f40a5025",19,<50,137,18,18,18,18,12,0,18,0,16,15,3,3,0,0
"282555,a790009a78d811",168,150-300,681,59,96,110,112,17,0,45,0,35,10,133,86,0,0
"282555,a7b850000e3ef2af",52,50-100,506,31,35,38,38,30,0,41,0,19,16,19,15,14,4
"282555,a80a6000ddf206b4",20,<50,148,12,12,12,12,7,0,11,0,13,8,7,4,0,0
"282555,a82f90005b4f7f15",32,<50,215,26,28,28,28,12,0,30,0,19,16,13,12,0,0
